,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HN05,HN05_ATTRIBUTES,HX04,HX04_ATTRIBUTES,HX05,HX05_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LN05,LN05_ATTRIBUTES,LX04,LX04_ATTRIBUTES,LX05,LX05_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MN05,MN05_ATTRIBUTES,MX04,MX04_ATTRIBUTES,MX05,MX05_ATTRIBUTES,HN06,HN06_ATTRIBUTES,HX06,HX06_ATTRIBUTES,LN06,LN06_ATTRIBUTES,LX06,LX06_ATTRIBUTES,MN06,MN06_ATTRIBUTES,MX06,MX06_ATTRIBUTES,HN07,HN07_ATTRIBUTES,HN08,HN08_ATTRIBUTES,HX07,HX07_ATTRIBUTES,HX08,HX08_ATTRIBUTES,LN07,LN07_ATTRIBUTES,LN08,LN08_ATTRIBUTES,LX07,LX07_ATTRIBUTES,LX08,LX08_ATTRIBUTES,MN07,MN07_ATTRIBUTES,MN08,MN08_ATTRIBUTES,MX07,MX07_ATTRIBUTES,MX08,MX08_ATTRIBUTES
1959,US1WAKG0035,2008-07,47.729542,-122.08357,66.4,"WOODINVILLE 1.7 SE, WA US",5.0,"4,N",2.0,"4,N",0.0,"4,N",0.0,"4,N",20080731.0,"+,4,N",20080704.0,",4,N",0.0,"4,,N,31,+",11.4,"4,,N,04,",21.8,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,US1WAKG0038,2008-07,47.65228,-122.40951,93.0,"SEATTLE 3.5 NW, WA US",2.0,",N",1.0,",N",0.0,",N",0.0,",N",20080731.0,"+,,N",20080703.0,",,N",0.0,",,N,31,+",9.9,",,N,03,",10.4,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,US1WAKG0039,2008-11,47.5637,-121.9014,39.9,"FALL CITY 0.4 SW, WA US",23.0,"4,N",16.0,"4,N",2.0,"4,N",0.0,"4,N",20081130.0,"+,4,N",20081107.0,",4,N",0.0,"4,,N,30,+",49.0,"4,,N,07,",203.5,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,US1WAKG0040,2008-12,47.640487,-122.390332,74.4,"SEATTLE 2.3 NW, WA US",,,,,,,,,,,,,,,,,93.4,"3,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,US1WAKG0041,2008-07,47.433191,-122.17037,124.1,"RENTON 3.6 SSE, WA US",4.0,"3,N",3.0,"3,N",0.0,"3,N",0.0,"3,N",20080731.0,"+,3,N",20080704.0,",3,N",0.0,"3,,N,31,+",17.3,"3,,N,04,",30.3,",a,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,US1WAKG0042,2008-07,47.52108,-122.16127,104.2,"NEWPORT HILLS 1.9 SSE, WA US",4.0,",N",3.0,",N",0.0,",N",0.0,",N",20080731.0,"+,,N",20080703.0,",,N",0.0,",,N,31,+",8.6,",,N,03,",22.6,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,US1WAKG0044,2008-07,47.360073,-122.02811,166.7,"MAPLE VALLEY 2.8 S, WA US",5.0,",N",4.0,",N",0.0,",N",0.0,",N",20080731.0,"+,,N",20080704.0,",,N",0.0,",,N,31,+",11.4,",,N,04,",32.2,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,US1WAKG0045,2008-12,47.372,-122.223,80.2,"KENT 1.7 SSE, WA US",,,,,,,,,,,,,,,,,116.6,"2,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,US1WAKG0048,2008-09,47.61375,-122.10817,58.5,"BELLEVUE 2.3 ENE, WA US",7.0,",N",3.0,",N",0.0,",N",0.0,",N",20080930.0,"+,,N",20080921.0,",,N",0.0,",,N,30,+",13.0,",,N,21,",26.3,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,US1WAKG0051,2008-08,47.771401,-122.258461,78.0,"KENMORE 0.9 WNW, WA US",,,,,,,,,,,,,,,,,75.8,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,US1WAKG0052,2008-07,47.543167,-122.381017,113.1,"SEATTLE 5.6 SSW, WA US",2.0,",N",1.0,",N",0.0,",N",0.0,",N",20080731.0,"+,,N",20080703.0,",,N",0.0,",,N,31,+",2.8,",,N,03,",3.8,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,US1WAKG0054,2008-10,47.674724,-122.204208,19.2,"KIRKLAND 0.8 SW, WA US",14.0,",N",7.0,",N",0.0,",N",0.0,",N",20081031.0,"+,,N",20081014.0,",,N",0.0,",,N,31,+",21.1,",,N,14,",75.2,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,US1WAKG0059,2008-08,47.567689,-122.089876,23.5,"ISSAQUAH 3.6 NW, WA US",10.0,"2,N",7.0,"2,N",0.0,"2,N",0.0,"2,N",20080831.0,"+,2,N",20080825.0,",2,N",0.0,"2,,N,31,+",20.6,"2,,N,25,",78.9,"2,,,N",0.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,US1WAKG0061,2008-08,47.727397,-122.102078,142.0,"REDMOND 3.7 N, WA US",11.0,"1,N",7.0,"1,N",1.0,"1,N",0.0,"1,N",20080831.0,"+,1,N",20080825.0,",1,N",0.0,"1,,N,31,+",36.1,"1,,N,25,",94.3,"1,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,US1WAKG0064,2008-07,47.64522,-122.32335,43.0,"SEATTLE 2.0 NE, WA US",,,,,,,0.0,"5,N",20080731.0,"+,5,N",,,0.0,"5,,N,31,+",,,,,0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,US1WAKG0065,2008-07,47.604565,-122.193107,27.1,"BELLEVUE 1.8 W, WA US",1.0,"3,N",1.0,"3,N",0.0,"3,N",0.0,"3,N",20080731.0,"+,3,N",20080730.0,",3,N",0.0,"3,,N,31,+",2.5,"3,,N,30,",2.5,"3,,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,US1WAKG0070,2009-01,47.264286,-122.066578,170.1,"AUBURN 8.2 SE, WA US",12.0,"4,N",8.0,"4,N",2.0,"4,N",,,,,20090108.0,",4,N",,,65.8,"4,,N,08,",158.5,"2,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,US1WAKG0072,2008-07,47.577384,-122.412039,6.7,"SEATTLE 4.2 SW, WA US",3.0,"4,N",1.0,"4,N",0.0,"4,N",0.0,"4,N",20080731.0,"+,4,N",20080703.0,",4,N",0.0,"4,,N,31,+",6.4,"4,,N,03,",7.7,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,US1WAKG0074,2008-08,47.50812,-122.241322,60.4,"BRYN MAWR SKYWAY 0.9 N, WA US",9.0,"4,N",8.0,"4,N",1.0,"4,N",0.0,"4,N",20080831.0,"+,4,N",20080825.0,",4,N",0.0,"4,,N,31,+",25.4,"4,,N,25,",95.2,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,US1WAKG0076,2008-08,47.3308,-122.2673,149.0,"LAKELAND NORTH 0.5 ENE, WA US",11.0,"4,N",7.0,"4,N",0.0,"4,N",0.0,"4,N",20080831.0,"+,4,N",20080825.0,",4,N",0.0,"4,,N,31,+",21.1,"4,,N,25,",75.8,"4,,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,US1WAKG0077,2008-09,47.5755,-122.21342,61.6,"MERCER ISLAND 0.9 ENE, WA US",5.0,",N",2.0,",N",0.0,",N",0.0,",N",20080930.0,"+,,N",20080921.0,",,N",0.0,",,N,30,+",12.2,",,N,21,",22.2,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,US1WAKG0078,2008-08,47.753074,-122.094256,87.8,"WOODINVILLE 0.9 ENE, WA US",,,,,,,,,,,,,,,,,102.9,"1,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,US1WAKG0079,2008-09,47.640805,-122.40816,93.3,"SEATTLE 3.0 WNW, WA US",2.0,"4,N",1.0,"4,N",0.0,"4,N",0.0,"4,N",20080930.0,"+,4,N",20080925.0,",4,N",0.0,"4,,N,30,+",3.0,"4,,N,25,",15.0,",a,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,US1WAKG0081,2008-10,47.475184,-122.201889,64.6,"RENTON 0.5 SSW, WA US",14.0,",N",6.0,",N",0.0,",N",0.0,",N",20081031.0,"+,,N",20081004.0,",,N",0.0,",,N,31,+",11.7,",,N,04,",50.0,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,US1WAKG0082,2008-10,47.667931,-122.361057,47.9,"SEATTLE 3.2 N, WA US",9.0,",N",3.0,",N",0.0,",N",0.0,",N",20081031.0,"+,,N",20081004.0,",,N",0.0,",,N,31,+",15.2,",,N,04,",35.4,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,US1WAKG0083,2008-11,47.5712,-122.2836,,"SEATTLE 4.5 SE, WA US",16.0,"3,N",11.0,"3,N",1.0,"3,N",0.0,"3,N",20081130.0,"+,3,N",20081107.0,",3,N",0.0,"3,,N,30,+",40.1,"3,,N,07,",141.3,",a,,N",0.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,US1WAKG0088,2008-12,47.346,-122.322,41.5,"FEDERAL WAY 2.5 NNE, WA US",18.0,",N",12.0,",N",1.0,",N",,,,,20081213.0,",,N",,,30.2,",,N,13,",115.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,US1WAKG0089,2009-01,47.691382,-122.361881,80.8,"SEATTLE 5.0 NNW, WA US",11.0,"2,N",6.0,"2,N",1.0,"2,N",,,,,20090108.0,",2,N",,,30.2,"2,,N,08,",60.6,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,US1WAKG0094,2009-06,47.5694,-122.1271,159.4,"BELLEVUE 2.3 SSE, WA US",6.0,"5,N",3.0,"5,N",0.0,"5,N",,,,,20090620.0,",5,N",,,5.8,"5,,N,20,",15.3,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,US1WAKG0097,2009-01,47.3679,-122.0881,119.2,"COVINGTON 1.1 NE, WA US",13.0,"1,N",9.0,"1,N",2.0,"1,N",,,,,20090108.0,",1,N",,,59.9,"1,,N,08,",174.9,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,US1WAKG0102,2008-12,47.609539,-122.146189,82.3,"BELLEVUE 0.6 NE, WA US",18.0,"2,N",15.0,"2,N",0.0,"2,N",,,,,20081213.0,",2,N",,,20.6,"2,,N,13,",114.5,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,US1WAKG0104,2009-01,47.68402,-122.359318,90.8,"SEATTLE 4.3 N, WA US",13.0,",N",6.0,",N",1.0,",N",,,,,20090108.0,",,N",,,36.3,",,N,08,",79.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,US1WAKG0105,2009-02,47.3944,-122.3925,62.5,"VASHON 4.9 SE, WA US",,,,,,,,,,,,,,,,,20.5,"5,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,US1WAKG0106,2008-12,47.704583,-122.303231,71.0,"SEATTLE 6.1 NNE, WA US",20.0,",N",13.0,",N",0.0,",N",,,,,20081213.0,",,N",,,15.5,",,N,13,",110.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,US1WAKG0107,2009-01,47.537493,-121.875642,270.1,"SNOQUALMIE 2.9 WNW, WA US",15.0,"5,N",7.0,"5,N",2.0,"5,N",,,,,20090108.0,",5,N",,,107.2,"5,,N,08,",234.3,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,US1WAKG0108,2009-10,47.677693,-122.308652,91.7,"SEATTLE 4.3 NNE, WA US",14.0,"1,N",11.0,"1,N",1.0,"1,N",,,,,20091017.0,",1,N",,,38.4,"1,,N,17,",143.3,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,US1WAKG0122,2009-06,47.633008,-122.030768,119.8,"SAMMAMISH 1.7 NNE, WA US",1.0,"5,N",0.0,"5,N",0.0,"5,N",,,,,20090625.0,",5,N",,,0.8,"5,,N,25,",0.8,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,US1WAKG0125,2009-11,47.312903,-122.11173,107.0,"AUBURN 4.8 ENE, WA US",24.0,",N",17.0,",N",2.0,",N",,,,,20091117.0,",,N",,,35.1,",,N,17,",221.3,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,US1WAKG0128,2010-01,47.728843,-122.224674,122.2,"BOTHELL 2.5 SSW, WA US",18.0,"4,N",11.0,"4,N",1.0,"4,N",,,,,20100112.0,",4,N",,,33.0,"4,,N,12,",164.9,"2,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
