,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
627,US1COSU0046,2010-04,39.590901,-105.993251,2806.6,"KEYSTONE 1.8 SW, CO US",14.0,"3,N",8.0,"3,N",0.0,"3,N",5.0,"4,N",20100424.0,",4,N",20100406.0,",3,N",216.0,"4,,N,24,",20.3,"3,,N,06,",86.3,"3,,,N",503.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,US1COSU0049,2010-11,39.637866,-106.061845,2756.6,"SILVERTHORNE 1.4 SE, CO US",10.0,"5,N",5.0,"5,N",0.0,"5,N",9.0,"5,N",20101117.0,",5,N",20101122.0,"+,5,N",135.0,"5,,N,17,",6.4,"5,,N,22,+",28.5,"5,,,N",509.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,US1COSU0052,2012-06,39.6011,-105.9773,2819.4,"KEYSTONE 0.7 SW, CO US",4.0,",N",1.0,",N",0.0,",N",,,,,20120627.0,",,N",,,3.3,",,N,27,",5.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,US1COSU0058,2013-09,39.8747596740723,-106.30786895752,2436.6,"HEENEY 0.5 NW, CO US",15.0,"2,N",11.0,"2,N",0.0,"2,N",,,,,20130913.0,",2,N",,,15.7,"2,,N,13,",77.0,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,US1COSU0061,2014-01,39.6169,-106.1092,2999.2,"SILVERTHORNE 2.8 SSW, CO US",16.0,"2,N",10.0,"2,N",0.0,"2,N",,,,,20140131.0,",2,N",,,18.8,"2,,N,31,",79.2,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,US1COSU0062,2013-10,39.653334,-106.082183,2660.3,"SILVERTHORNE 0.1 NNW, CO US",11.0,",N",5.0,",N",0.0,",N",6.0,"3,N",20131005.0,",3,N",20131005.0,",,N",104.0,"3,,N,05,",8.9,",,N,05,",38.1,",,,N",454.0,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,US1COSU0066,2014-06,39.662463,-106.064482,2857.2,"SILVERTHORNE 1.2 NE, CO US",6.0,"5,N",1.0,"5,N",0.0,"5,N",,,,,20140609.0,",5,N",,,9.9,"5,,N,09,",13.3,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,US1COSU0067,2014-08,39.4819,-106.0325,3013.6,"BRECKENRIDGE 1.9 SSE, CO US",,,,,,,,,,,,,,,,,56.6,"3,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,US1COSU0069,2018-02,39.6652,-106.0752,2705.4,"SILVERTHORNE 1.0 NNE, CO US",,,,,,,,,,,,,,,,,30.2,"5,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,US1COTL0010,2004-07,38.9872,-105.3004,2706.3,"LAKE GEORGE 3.1 E, CO US",13.0,"1,N",8.0,"1,N",0.0,"1,N",0.0,"1,N",20040731.0,"+,1,N",20040724.0,",1,N",0.0,"1,,N,31,+",19.1,"1,,N,24,",96.1,"1,,,N",0.0,"1,,,N",0.0,"1,N",20040731.0,"+,1,N",0.0,"1,,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,US1COTL0013,2007-07,39.11243,-105.232,2489.0,"WESTCREEK 4.2 SW, CO US",,,,,,,,,,,,,,,,,58.1,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,US1COTL0016,2009-06,38.807053,-105.2310867,2593.2,"CRIPPLE CREEK 5.1 NW, CO US",16.0,",N",10.0,",N",0.0,",N",,,,,20090614.0,",,N",,,16.8,",,N,14,",92.9,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,US1COTL0019,2011-08,39.00252,-105.2932,2912.1,"FLORISSANT 5.0 N, CO US",15.0,",N",5.0,",N",0.0,",N",,,,,20110803.0,",,N",,,16.3,",,N,03,",44.1,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,US1COTL0021,2011-08,38.952637,-105.20096,2785.6,"DIVIDE 3.2 WNW, CO US",16.0,"2,N",9.0,"2,N",0.0,"2,N",,,,,20110802.0,",2,N",,,17.8,"2,,N,02,",82.5,"2,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,US1COTL0026,2013-09,38.782223,-105.147185,3019.0,"CRIPPLE CREEK 3.0 NE, CO US",15.0,",N",8.0,",N",2.0,",N",,,,,20130913.0,",,N",,,34.3,",,N,13,",116.9,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,US1COTL0027,2015-07,39.0998,-105.2618,2608.5,"WESTCREEK 6.0 SW, CO US",13.0,"5,N",8.0,"5,N",1.0,"5,N",,,,,20150701.0,",5,N",,,31.5,"5,,N,01,",78.3,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,US1COTL0028,2014-10,39.008686,-105.062943,2553.3,"WOODLAND PARK 1.1 NNW, CO US",3.0,"4,N",2.0,"4,N",1.0,"4,N",,,,,20141010.0,",4,N",,,42.9,"4,,N,10,",48.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,US1COTL0029,2015-01,38.931422,-105.130654,2877.3,"DIVIDE 1.0 E, CO US",,,,,,,,,,,,,,,,,0.0,"4,T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,US1COTL0031,2015-04,38.99444444,-105.265,2698.4,"FLORISSANT 4.8 NNE, CO US",12.0,",N",5.0,",N",0.0,",N",,,,,20150427.0,",,N",,,16.0,",,N,27,",49.2,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,US1COTL0032,2017-06,38.765683,-105.327902,2481.7,"FLORISSANT 11.5 S, CO US",6.0,"3,N",5.0,"3,N",0.0,"3,N",,,,,20170602.0,",3,N",,,11.2,"3,,N,02,",31.1,",a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,US1COTL0033,2017-09,39.010615,-105.051013,2578.3,"WOODLAND PARK 1.1 N, CO US",9.0,"1,N",3.0,"1,N",0.0,"1,N",,,,,20170928.0,",1,N",,,10.2,"1,,N,28,",28.9,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,US1COTL0037,2020-06,38.857988,-105.178453,2865.7,"DIVIDE 5.2 SSW, CO US",12.0,"3,N",5.0,"3,N",0.0,"3,N",,,,,20200623.0,",3,N",,,19.8,"3,,N,23,",54.8,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,US1COTL0039,2021-04,39.022956,-105.058765,2577.4,"WOODLAND PARK 2.0 N, CO US",9.0,",N",4.0,",N",0.0,",N",4.0,",N",20210416.0,",,N",20210416.0,",,N",119.0,",,N,16,",10.2,",,N,16,",27.3,",,,N",362.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,US1COWA0003,2000-05,39.6569,-102.8435,1346.9,"ARICKAREE 12 SE, CO US",5.0,",N",3.0,",N",0.0,",N",0.0,",N",20000531.0,"+,,N",20000526.0,"+,,N",0.0,",,N,31,+",10.2,",,N,26,+",31.6,",,,N",0.0,",,,N",0.0,",N",20000531.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,US1COWA0007,2000-05,40.1551,-103.1439,1386.8,"AKRON 4 E, CO US",6.0,",N",4.0,",N",0.0,",N",0.0,",N",20000531.0,"+,,N",20000518.0,",,N",0.0,",,N,31,+",8.1,",,N,18,",19.0,",,,N",0.0,",,,N",0.0,",N",20000531.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,US1COWA0008,2000-05,39.675,-103.4153,1531.0,"LINDON 4 S, CO US",7.0,",N",3.0,",N",0.0,",N",0.0,",N",20000531.0,"+,,N",20000527.0,",,N",0.0,",,N,31,+",10.9,",,N,27,",31.1,",,,N",0.0,",,,N",0.0,",N",20000531.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,US1COWA0010,2001-11,40.1708,-103.2203,1431.0,"AKRON 1.0 NW, CO US",4.0,"4,N",3.0,"4,N",0.0,"4,N",2.0,"4,N",20011126.0,",4,N",20011126.0,",4,N",203.0,"4,,N,26,",15.2,"4,,N,26,",27.9,"4,,,N",228.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,US1COWA0012,2001-11,40.361,-103.0836,1341.1,"OTIS 15 NNW, CO US",3.0,"4,N",2.0,"4,N",0.0,"4,N",1.0,"4,N",20011126.0,",4,N",20011126.0,",4,N",178.0,"4,,N,26,",16.3,"4,,N,26,",25.5,"4,,,N",188.0,"4,,,N",5.0,"4,N",20011128.0,"+,4,N",178.0,"4,,N,28,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,US1COWA0016,2018-07,40.1766,-103.1851,1403.0,"AKRON 1.9NE, CO US",6.0,"1,N",4.0,"1,N",1.0,"1,N",,,,,20180705.0,",1,N",,,26.2,"1,,N,05,",44.5,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,US1COWA0019,2003-03,40.2065,-103.0191,1348.1,"OTIS 5.0 NW, CO US",4.0,"2,N",2.0,"2,N",1.0,"2,N",1.0,"1,N",20030328.0,",1,N",20030319.0,",2,N",51.0,"1,,N,28,",41.9,"2,,N,19,",48.8,"2,,,N",51.0,"1,,,N",2.0,"1,N",20030328.0,",1,N",51.0,"1,,N,28,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,US1COWA0021,2003-06,39.8265,-103.5733,1414.9,"LAST CHANCE 6.1 N, CO US",13.0,",N",7.0,",N",0.0,",N",0.0,",N",20030630.0,"+,,N",20030618.0,",,N",0.0,",,N,30,+",20.8,",,N,18,",75.1,",,,N",0.0,",,,N",0.0,",N",20030630.0,"+,,N",0.0,",,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,US1COWA0023,2003-08,40.3932833,-103.4506833,1255.2,"MESSEX 3.8 WNW, CO US",6.0,"3,N",5.0,"3,N",0.0,"3,N",0.0,"3,N",20030831.0,"+,3,N",20030808.0,",3,N",0.0,"3,,N,31,+",9.7,"3,,N,08,",28.5,"3,,,N",0.0,"3,,,N",0.0,"3,N",20030831.0,"+,3,N",0.0,"3,,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,US1COWA0025,2003-07,40.296,-103.2,1385.9,"AKRON 9 N, CO US",6.0,",N",3.0,",N",0.0,",N",0.0,",N",20030731.0,"+,,N",20030716.0,",,N",0.0,",,N,31,+",12.4,",,N,16,",19.4,",,,N",0.0,",,,N",0.0,",N",20030731.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,US1COWA0026,2003-05,39.6614,-103.4299,1542.9,"LINDON 5 S, CO US",10.0,"5,N",5.0,"5,N",1.0,"5,N",2.0,"5,N",20030511.0,",5,N",20030531.0,",5,N",51.0,"5,,N,11,",41.4,"5,,N,31,",81.9,"5,,,N",89.0,"5,,,N",2.0,"5,N",20030511.0,",5,N",89.0,"5,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,US1COWA0027,2003-03,39.9998,-103.1686,1419.1,"AKRON 12 SSE, CO US",1.0,",N",1.0,",N",0.0,",N",0.0,"1,N",20030331.0,"+,1,N",20030301.0,",,N",0.0,"1,,N,31,+",2.5,",,N,01,",2.5,",,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,US1COWA0029,2003-05,39.6088,-103.0665,1432.9,"ARIKAREE 6 S, CO US",9.0,",N",4.0,",N",0.0,",N",0.0,",N",20030531.0,"+,,N",20030531.0,",,N",0.0,",,N,31,+",16.8,",,N,31,",48.8,",,,N",0.0,",,,N",0.0,",N",20030531.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,US1COWA0030,2003-05,39.6404,-102.8831,1375.0,"COPE 2.5 W, CO US",7.0,",N",6.0,",N",0.0,",N",0.0,",N",20030531.0,"+,,N",20030531.0,",,N",0.0,",,N,31,+",19.3,",,N,31,",71.1,",,,N",0.0,",,,N",0.0,",N",20030531.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,US1COWA0033,2005-06,40.1667,-103.2225,1430.1,"AKRON .61 NW, CO US",6.0,"3,N",5.0,"3,N",1.0,"3,N",0.0,",N",20050630.0,"+,,N",20050603.0,",3,N",0.0,",,N,30,+",27.9,"3,,N,03,",55.8,"3,,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,US1COWA0034,2003-04,40.1625,-103.2083,1419.1,"AKRON .35 ENE, CO US",7.0,",N",6.0,",N",0.0,",N",0.0,",N",20030430.0,"+,,N",20030424.0,",,N",0.0,",,N,30,+",20.1,",,N,24,",59.5,",,,N",0.0,",,,N",0.0,",N",20030430.0,"+,,N",0.0,",,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,US1COWA0035,2003-05,39.9968,-103.3753,1427.1,"WOODROW 12 E, CO US",9.0,",N",7.0,",N",1.0,",N",0.0,",N",20030531.0,"+,,N",20030508.0,",,N",0.0,",,N,31,+",30.5,",,N,08,",84.1,",,,N",0.0,",,,N",0.0,",N",20030531.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,US1COWA0047,2004-05,40.2529,-103.137,1384.1,"AKRON 7.5 NNE, CO US",7.0,"1,N",3.0,"1,N",0.0,"1,N",0.0,"1,N",20040531.0,"+,1,N",20040530.0,",1,N",0.0,"1,,N,31,+",13.7,"1,,N,30,",32.1,"1,,,N",0.0,"1,,,N",0.0,"1,N",20040531.0,"+,1,N",0.0,"1,,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,US1COWA0051,2005-04,40.4084,-103.0176,1341.1,"OTIS 17.9 N, CO US",3.0,",N",3.0,",N",0.0,",N",2.0,",N",20050411.0,",,N",20050411.0,",,N",191.0,",,N,11,",20.3,",,N,11,",30.5,",,,N",318.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,US1COWA0055,2006-05,39.93915,-103.51204,1385.0,"WOODROW 4.6 SE, CO US",6.0,"5,N",3.0,"5,N",0.0,"5,N",0.0,"5,N",20060531.0,"+,5,N",20060531.0,",5,N",0.0,"5,,N,31,+",17.3,"5,,N,31,",39.7,"5,,,N",0.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,US1COWA0056,2006-07,40.0089,-103.35661,1469.1,"ELBA 11.2 WNW, CO US",8.0,",N",5.0,",N",0.0,",N",0.0,",N",20060731.0,"+,,N",20060717.0,",,N",0.0,",,N,31,+",10.7,",,N,17,",40.1,",,,N",0.0,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,US1COWA0057,2006-10,40.279,-103.292,1348.1,"FREMONT BUTTE 2.2 NNE, CO US",8.0,"1,N",4.0,"1,N",0.0,"1,N",1.0,"1,N",20061018.0,",1,N",20061026.0,",1,N",25.0,"1,,N,18,",15.2,"1,,N,26,",30.2,"1,,,N",28.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,US1COWA0060,2009-12,40.156935,-103.192327,1410.9,"AKRON 1.1 ESE, CO US",,,,,,,,,,,,,,,,,5.2,"3,a,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,US1COWA0064,2010-07,40.1586,-103.1972,1419.8,"AKRON 0.8 ESE, CO US",7.0,"3,N",5.0,"3,N",0.0,"3,N",,,,,20100705.0,",3,N",,,13.7,"3,,N,05,",36.2,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,US1COWA0067,2013-01,39.685498,-103.149094,1464.9,"ANTON 5.8 SE, CO US",4.0,"3,N",0.0,"3,N",0.0,"3,N",,,,,20130115.0,"+,3,N",,,0.3,"3,,N,15,+",1.2,"3,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,US1COWA0068,2013-09,40.303844,-103.111436,1361.5,"AKRON 11.1 NNE, CO US",13.0,",N",7.0,",N",1.0,",N",0.0,",N",20130930.0,"+,,N",20130924.0,",,N",0.0,",,N,30,+",25.4,",,N,24,",89.4,",,,N",0.0,",,,N",0.0,",N",20130930.0,"+,,N",0.0,",,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,US1COWA0069,2013-10,40.2751,-103.247,1327.1,"AKRON 8.0 NNW, CO US",3.0,",N",3.0,",N",0.0,",N",0.0,"4,N",20131031.0,"+,4,N",20131015.0,",,N",0.0,"4,,N,31,+",11.2,",,N,15,",16.2,",,,N",0.0,"4,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,US1COWA0075,2016-05,40.22058,-103.15556,1392.9,"AKRON 5.0 NE, CO US",14.0,",N",8.0,",N",1.0,",N",,,,,20160527.0,",,N",,,42.7,",,N,27,",97.5,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,US1COWA0077,2017-06,40.168303,-103.219294,1428.6,"AKRON 0.6 NW, CO US",6.0,",N",3.0,",N",0.0,",N",,,,,20170608.0,",,N",,,13.5,",,N,08,",30.4,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,US1COWA0078,2017-07,40.206213,-103.181023,1402.7,"AKRON 3.4 NNE, CO US",5.0,",N",3.0,",N",0.0,",N",,,,,20170722.0,",,N",,,19.8,",,N,22,",29.8,",,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,US1COWA0080,2018-05,40.156383,-103.068424,1352.7,"OTIS 5.7 W, CO US",15.0,"1,N",9.0,"1,N",2.0,"1,N",,,,,20180519.0,",1,N",,,32.3,"1,,N,19,",130.2,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,US1COWA0082,2020-08,40.163829,-103.220593,1427.7,"AKRON 0.5 W, CO US",6.0,"1,N",3.0,"1,N",0.0,"1,N",,,,,20200806.0,",1,N",,,22.6,"1,,N,06,",39.9,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,US1COWE0002,2003-06,40.4128,-104.7683,1478.9,"GREELEY 3.7 WNW, CO US",16.0,",N",6.0,",N",0.0,",N",0.0,",N",20030630.0,"+,,N",20030607.0,",,N",0.0,",,N,30,+",9.4,",,N,07,",48.4,",,,N",0.0,",,,N",0.0,",N",20030630.0,"+,,N",0.0,",,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,US1COWE0003,2003-05,40.450468,-104.679875,1428.9,"GREELEY 3.9 ENE, CO US",8.0,",N",4.0,",N",1.0,",N",1.0,",N",20030510.0,",,N",20030510.0,",,N",25.0,",,N,10,",49.8,",,N,10,",66.3,",,,N",25.0,",,,N",1.0,",N",20030510.0,",,N",25.0,",,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,US1COWE0010,2003-07,40.3324,-104.9207,1485.0,"JOHNSTOWN 0.5 WSW, CO US",2.0,",N",2.0,",N",0.0,",N",0.0,",N",20030731.0,"+,,N",20030719.0,",,N",0.0,",,N,31,+",20.6,",,N,19,",23.4,",,,N",0.0,",,,N",0.0,",N",20030731.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,US1COWE0016,2003-10,40.7059,-104.7784,1584.0,"NUNN .2 NNE, CO US",2.0,"1,N",0.0,"1,N",0.0,"1,N",0.0,"1,N",20031031.0,"+,1,N",20031011.0,",1,N",0.0,"1,,N,31,+",1.0,"1,,N,11,",1.5,"1,,,N",0.0,"1,,,N",0.0,"1,N",20031031.0,"+,1,N",0.0,"1,,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,US1COWE0018,2005-10,40.1791,-104.8433,1473.1,"PLATTEVILLE 2.7 SSW, CO US",9.0,"1,N",5.0,"1,N",1.0,"1,N",0.0,"1,N",20051031.0,"+,1,N",20051010.0,",1,N",0.0,"1,,N,31,+",32.5,"1,,N,10,",81.4,"1,,,N",0.0,"1,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,US1COWE0019,2004-04,40.4702,-104.9044,1463.0,"WINDSOR .53 SSW, CO US",10.0,",N",4.0,",N",0.0,",N",1.0,",N",20040410.0,",,N",20040410.0,",,N",38.0,",,N,10,",7.9,",,N,10,",22.4,",,,N",38.0,",,,N",1.0,",N",20040410.0,",,N",38.0,",,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,US1COWE0025,2004-02,40.4108,-104.7914,1463.0,"GREELEY 4.4 W, CO US",5.0,",N",2.0,",N",0.0,",N",2.0,",N",20040205.0,",,N",20040205.0,",,N",127.0,",,N,05,",8.9,",,N,05,",17.8,",,,N",219.0,",,,N",18.0,",N",20040207.0,"+,,N",178.0,",,N,07,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,US1COWE0027,2004-02,40.0851,-104.8145,1499.0,"EATON 1.2 SE, CO US",6.0,"5,N",1.0,"5,N",0.0,"5,N",0.0,"5,N",20040211.0,",5,N",20040201.0,",5,N",3.0,"5,,N,11,",7.4,"5,,N,01,",9.6,"5,,,N",5.0,"5,,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,US1COWE0028,2004-02,40.5166,-104.6969,1471.9,"GILL .13 ENE, CO US",4.0,",N",2.0,",N",0.0,",N",1.0,"1,N",20040204.0,",1,N",20040205.0,",,N",25.0,"1,,N,04,",8.1,",,N,05,",13.2,",,,N",43.0,"1,,,N",2.0,",N",20040205.0,",,N",102.0,",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,US1COWE0040,2004-06,40.0853,-104.9409,1534.1,"DACONO .08 WNW, CO US",12.0,"5,N",3.0,"5,N",0.0,"5,N",0.0,"5,N",20040630.0,"+,5,N",20040618.0,",5,N",0.0,"5,,N,30,+",9.1,"5,,N,18,",26.2,"5,,,N",0.0,"5,,,N",0.0,"5,N",20040630.0,"+,5,N",0.0,"5,,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,US1COWE0042,2004-06,40.4282,-104.5823,1416.1,"GREELEY 6.6 E, CO US",9.0,",N",6.0,",N",0.0,",N",0.0,",N",20040630.0,"+,,N",20040630.0,",,N",0.0,",,N,30,+",13.0,",,N,30,",52.8,",,,N",0.0,",,,N",0.0,",N",20040630.0,"+,,N",0.0,",,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,US1COWE0043,2004-06,40.2917,-104.6394,1438.0,"GREELEY 10.5 SSE, CO US",8.0,",N",4.0,",N",0.0,",N",0.0,",N",20040630.0,"+,,N",20040618.0,",,N",0.0,",,N,30,+",15.7,",,N,18,",43.0,",,,N",0.0,",,,N",0.0,",N",20040630.0,"+,,N",0.0,",,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,US1COWE0060,1999-07,40.7067,-104.6867,1553.9,"NUN 4.7 E, CO US",12.0,"1,N",2.0,"1,N",0.0,"1,N",0.0,"1,N",19990731.0,"+,1,N",19990717.0,",1,N",0.0,"1,,N,31,+",24.9,"1,,N,17,",36.1,"1,,,N",0.0,"1,,,N",0.0,"1,N",19990731.0,"+,1,N",0.0,"1,,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,US1COWE0061,1999-07,40.4019,-104.7042,1460.0,"GLYUNC, CO US",5.0,",N",3.0,",N",0.0,",N",0.0,",N",19990731.0,"+,,N",19990725.0,",,N",0.0,",,N,31,+",22.9,",,N,25,",40.9,",,,N",0.0,",,,N",0.0,",N",19990731.0,"+,,N",0.0,",,N,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,US1COWE0065,2001-04,40.4463,-104.6371,1425.9,"GLY 4.3 NE, CO US",5.0,"3,N",3.0,"3,N",0.0,"3,N",3.0,"3,N",20010422.0,"+,3,N",20010411.0,",3,N",51.0,"3,,N,22,+",23.1,"3,,N,11,",52.6,"3,,,N",127.0,"3,,,N",1.0,"3,N",20010411.0,",3,N",51.0,"3,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,US1COWE0066,1999-06,40.4297,-104.7256,1431.0,"GREELEY 1.1 ENE, CO US",9.0,"1,N",2.0,"1,N",0.0,"1,N",0.0,"1,N",19990630.0,"+,1,N",19990613.0,",1,N",0.0,"1,,N,30,+",10.4,"1,,N,13,",25.4,"1,,,N",0.0,"1,,,N",0.0,"1,N",19990630.0,"+,1,N",0.0,"1,,N,30,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
