,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
4235,CA001080432,1980-09,52.5167,-125.0833,1237.0,"ANAHIM LAKE 5 MILE RANCH, BC CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19800930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19800930.0,"+,,C",0.0,",,C,30,+",,,,,,
4236,CA001080562,1979-08,52.4167,-125.9167,290.0,"ATNARKO PARKS CAMP, BC CA",9.0,",C",4.0,",C",0.0,",C",19790822.0,",,C",8.6,",,C,22,",32.4,",,,C",0.0,"1,C",0.0,"1,C",19790831.0,",1,C",9.5,"1,C,31,",14.12,"1,,,C",56.6,"1,C",0.0,",C",28.0,",C",3.0,",C",19790813.0,",,C",35.0,",C,13,",7.8,",C",19.95,"1,C",25.79,",,,C",,,,,0.0,",C",,,19790831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4237,CA001080870,1893-01,51.6667,-123.0667,1175.0,"BIG CREEK, BC CA",,,,,,,,,,,,,9.0,",C",29.0,",C",18930130.0,",,C",-37.2,",C,30,",-12.94,",,,C",0.0,",C",17.0,",C",0.0,",C",0.0,",C",18930101.0,",,C",8.9,",C,01,",822.1,",C",-8.19,",C",-3.43,",,,C",,,0.0,,,,,,,,,,,,,,,,,,,,,,,
4238,CA0010808G0,1995-06,51.2667,-123.1,1670.0,"BIG CREEK AUT, BC CA",16.0,"1,C",8.0,"1,C",0.0,"1,C",19950618.0,",1,C",13.0,"1,,C,18,",56.0,"1,,,C",0.0,"3,C",8.0,"3,C",19950614.0,",3,C",-4.7,"3,C,14,",0.84,"3,,,C",0.0,"3,C",0.0,"3,C",3.0,"3,C",0.0,"3,C",19950630.0,",3,C",23.5,"3,C,30,",291.4,"3,C",7.54,"3,C",14.23,"3,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
4239,CA001080930,1924-08,50.7833,-122.8167,1015.0,"BRALORNE, BC CA",7.0,",C",3.0,",C",0.0,",C",19240802.0,",,C",3.3,",,C,02,",15.5,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19240831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4240,CA001080QQ0,1986-08,51.3167,-122.5,1898.0,"BLACKDOME MOUNTAIN, BC CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19860831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19860831.0,"+,,C",0.0,",,C,31,+",,,,,,
4241,CA001081469,1975-10,51.75,-124.4667,1158.0,"CHARLIE CREEK RANCH, BC CA",11.0,",C",7.0,",C",1.0,",C",19751031.0,",,C",27.2,",,C,31,",58.7,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,",C",,,19751029.0,",,C",76.0,",,C,29,",191.0,",,,C",,,,,,,,,,,,
4242,CA001081788,1981-06,54.0167,-126.1333,732.0,"COLLEYMOUNT, BC CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19810630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19810630.0,"+,,C",0.0,",,C,30,+",,,,,,
4243,CA001082748,1970-11,53.3333,-123.8167,796.0,"EUCHINIKO TITETOWN, BC CA",14.0,",C",9.0,",C",0.0,",C",19701129.0,",,C",10.2,",,C,29,",52.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,",C",,,19701129.0,",,C",102.0,",,C,29,",506.0,",,,C",,,,,,,,,,,,
4244,CA001083157,1974-05,53.2333,-123.6,838.0,"GILLIES CROSSING, BC CA",18.0,",C",5.0,",C",0.0,",C",19740525.0,",,C",5.1,",,C,25,",32.4,",,,C",0.0,",C",19.0,",C",19740501.0,",,C",-5.0,",C,01,",-0.52,",,,C",0.0,",C",0.0,",C",0.0,",C",0.0,",C",19740504.0,",,C",19.4,",C,04,",370.8,",C",6.37,",C",13.26,",,,C",,,,,0.0,",C",,,19740509.0,"+,,C",0.0,",T,C,09,+",0.0,",T,,C",,,,,,,,,,,,
4245,CA001083285,1957-07,53.9167,-125.9167,869.0,"GRASSY PLAINS, BC CA",16.0,",C",10.0,",C",0.0,",C",19570728.0,",,C",11.2,",,C,28,",69.9,",,,C",0.0,",C",3.0,",C",19570726.0,",,C",-2.8,",C,26,",3.94,",,,C",0.0,",C",0.0,",C",5.0,",C",0.0,",C",19570718.0,",,C",26.1,",C,18,",238.6,",C",10.64,",C",17.33,",,,C",238.6,C,,,0.0,",C",,,19570731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4246,CA001083344,1966-11,53.2833,-127.0167,1036.0,"HAVEN LAKE, BC CA",23.0,",C",17.0,",C",2.0,",C",19661126.0,",,C",33.8,",,C,26,",179.1,",,,C",0.0,",C",28.0,",C",19661130.0,",,C",-16.7,",C,30,",-5.8,",,,C",0.0,",C",17.0,",C",0.0,",C",0.0,",C",19661103.0,",,C",7.8,",C,03,",655.0,",C",-3.5,",C",-1.2,",,,C",,,,,16.0,",C",,,19661126.0,",,C",338.0,",,C,26,",1500.0,",,,C",,,,,,,,,,,,
4247,CA001084050,1953-01,53.7167,-128.1,1609.0,"KEMANO KILDALA PASS, BC CA",22.0,",C",20.0,",C",8.0,",C",19530109.0,",,C",73.7,",,C,09,",438.7,",,,C",7.0,",C",31.0,",C",19530108.0,",,C",-33.3,",C,08,",-14.83,",,,C",0.0,",C",31.0,",C",0.0,",C",0.0,",C",19530104.0,",,C",-0.6,",C,04,",923.6,",C",-11.46,",C",-8.1,",,,C",,,0.0,C,20.0,",C",,,19530109.0,",,C",737.0,",,C,09,",4387.0,",,,C",,,,,,,,,,,,
4248,CA001084349,1915-05,52.05,-124.9,823.0,"KLEENA KLEENE, BC CA",10.0,",C",3.0,",C",1.0,",C",19150515.0,",,C",30.2,",,C,15,",58.0,",,,C",0.0,",C",18.0,",C",19150530.0,",,C",-4.4,",C,30,",0.5,",,,C",0.0,",C",0.0,",C",5.0,",C",0.0,",C",19150506.0,",,C",25.0,",C,06,",312.2,",C",8.26,",C",16.03,",,,C",,,,,0.0,",C",,,19150501.0,",,C",10.0,",,C,01,",10.0,",,,C",,,,,,,,,,,,
4249,CA001084350,1942-07,51.9833,-124.9333,899.0,"KLEENA KLEENE, BC CA",10.0,",C",6.0,",C",0.0,",C",19420729.0,",,C",12.7,",,C,29,",46.3,",,,C",0.0,",C",0.0,",C",19420718.0,"+,,C",2.2,",C,18,+",6.6,",,,C",2.5,",C",0.0,",C",20.0,",C",2.0,",C",19420703.0,"+,,C",32.2,",C,03,+",102.6,",C",15.1,",C",23.61,",,,C",102.6,C,,,0.0,",C",,,19420731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4250,CA001084351,1980-11,51.9833,-124.9833,914.0,"KLEENA KLEENE 2, BC CA",9.0,",C",4.0,",C",0.0,",C",19801128.0,",,C",6.4,",,C,28,",23.6,",,,C",0.0,",C",28.0,",C",19801122.0,",,C",-17.5,",C,22,",-5.67,",,,C",0.0,",C",6.0,",C",0.0,",C",0.0,",C",19801105.0,",,C",16.5,",C,05,",572.7,",C",-0.76,",C",4.15,",,,C",,,,,3.0,",C",,,19801128.0,",,C",64.0,",,C,28,",192.0,",,,C",,,,,,,,,,,,
4251,CA001084490,1963-07,50.8333,-122.8667,686.0,"LAJOIE DAM, BC CA",13.0,",C",4.0,",C",0.0,",C",19630721.0,",,C",12.7,",,C,21,",39.7,",,,C",0.0,"1,C",0.0,"1,C",19630723.0,",1,C",5.0,"1,C,23,",9.41,"1,,,C",0.5,"2,C",0.0,"1,C",17.0,"1,C",0.0,"1,C",19630703.0,",1,C",28.3,"1,C,03,",83.2,"1,C",15.57,"2,C",21.73,"1,,,C",83.2,C,,,0.0,",C",,,19630731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4252,CA001084731,1980-11,51.8167,-124.4667,1017.0,"LUNCH LAKE, BC CA",7.0,",C",5.0,",C",0.0,",C",19801129.0,",,C",12.5,",,C,29,",41.1,",,,C",0.0,",C",27.0,",C",19801122.0,",,C",-16.0,",C,22,",-5.55,",,,C",0.0,",C",5.0,",C",0.0,",C",0.0,",C",19801105.0,",,C",15.0,",C,05,",564.5,",C",-0.48,",C",4.58,",,,C",,,,,2.0,",C",,,19801129.0,",,C",125.0,",,C,29,",235.0,",,,C",,,,,,,,,,,,
4253,CA001085064,1981-08,50.6333,-123.4,430.0,"MEAGER CREEK, BC CA",6.0,",C",3.0,",C",1.0,",C",19810831.0,",,C",35.0,",,C,31,",49.0,",,,C",0.0,",C",0.0,",C",19810826.0,",,C",4.0,",C,26,",12.02,",,,C",107.7,",C",0.0,",C",25.0,",C",14.0,",C",19810809.0,",,C",38.0,",C,09,",37.5,",C",20.6,",C",29.18,",,,C",,,,,0.0,",C",,,19810831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19810831.0,"+,,C",0.0,",,C,31,+",,,,,,
4254,CA001085208,1980-11,51.6,-125.0,760.0,"MOSLEY CREEK SAND CREEK, BC CA",14.0,",C",4.0,",C",0.0,",C",19801127.0,",,C",19.3,",,C,27,",44.0,",,,C",0.0,",C",16.0,",C",19801122.0,",,C",-10.0,",C,22,",-0.05,",,,C",0.0,",C",3.0,",C",0.0,",C",0.0,",C",19801105.0,"+,,C",16.0,",C,05,+",459.2,",C",3.03,",C",6.1,",,,C",,,,,1.0,",C",,,19801113.0,",,C",30.0,",,C,13,",50.0,",,,C",0.0,",C",19801114.0,",,C",20.0,",,C,14,",,,,,,
4255,CA001085279,1931-12,54.1667,-126.6667,808.0,"NADINA RIVER, BC CA",16.0,",C",7.0,",C",0.0,",C",19311203.0,",,C",5.1,",,C,03,",33.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,",C",,,19311203.0,",,C",51.0,",,C,03,",339.0,",,,C",,,,,,,,,,,,
4256,CA001085280,1934-10,53.9833,-126.3833,732.0,"NADINA RIVER, BC CA",6.0,",C",5.0,",C",0.0,",C",19341031.0,"+,,C",20.3,",,C,31,+",75.1,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,",C",,,19341027.0,",,C",76.0,",,C,27,",91.0,",,,C",,,,,,,,,,,,
4257,CA001085281,1981-04,53.9,-126.95,914.0,"NADINA RIVER, BC CA",10.0,",C",8.0,",C",0.0,",C",19810427.0,",,C",12.4,",,C,27,",58.9,",,,C",0.0,",C",26.0,",C",19810412.0,",,C",-11.0,",C,12,",-3.63,",,,C",0.0,",C",2.0,",C",0.0,",C",0.0,",C",19810419.0,",,C",12.0,",C,19,",522.5,",C",0.92,",C",5.47,",,,C",,,,,4.0,",C",,,19810410.0,",,C",120.0,",,C,10,",295.0,",,,C",,,,,,,,,,,,
4258,CA001085373,1961-09,54.1,-127.45,808.0,"NANIKA RIVER HATCHERY, BC CA",5.0,"4,C",3.0,"4,C",0.0,"4,C",19610927.0,",4,C",12.2,"4,,C,27,",20.8,"4,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19610930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
4259,CA001085414,1974-05,52.9167,-123.6167,899.0,"NAZKO, BC CA",10.0,",C",4.0,",C",0.0,",C",19740507.0,"+,,C",3.8,",,C,07,+",21.2,",,,C",0.0,",C",19.0,",C",19740518.0,",,C",-5.0,",C,18,",-0.44,",,,C",0.0,",C",0.0,",C",0.0,",C",0.0,",C",19740526.0,"+,,C",20.0,",C,26,+",364.1,",C",6.59,",C",13.62,",,,C",,,,,0.0,",C",,,19740531.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4260,CA001085415,1995-06,53.6833,-124.8333,715.0,"NECHAKO RIVER AUT, BC CA",18.0,"2,C",8.0,"2,C",0.0,"2,C",19950612.0,",2,C",12.0,"2,,C,12,",64.0,"2,,,C",0.0,"2,C",2.0,"2,C",19950603.0,",2,C",-0.5,"2,C,03,",5.03,"2,,,C",0.5,"2,C",0.0,"2,C",16.0,"2,C",0.0,"2,C",19950629.0,"+,2,C",30.1,"2,C,29,+",138.9,"2,C",13.39,"2,C",21.75,"2,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
4261,CA001085450,1974-10,51.4167,-124.0667,1216.0,"NEMAIA VALLEY CHILKO LK, BC CA",10.0,",C",3.0,",C",0.0,",C",19741001.0,",,C",9.9,",,C,01,",24.2,",,,C",0.0,",C",16.0,",C",19741005.0,",,C",-7.8,",C,05,",0.03,",,,C",0.0,",C",0.0,",C",2.0,",C",0.0,",C",19741018.0,",,C",22.8,",C,18,",355.9,",C",6.85,",C",13.67,",,,C",,,,,0.0,",C",,,19741031.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4262,CA001085598,1980-11,52.3333,-125.15,1130.0,"NIMPO LAKE 2, BC CA",7.0,"2,C",3.0,"2,C",0.0,"2,C",19801126.0,",2,C",8.0,"2,,C,26,",22.3,",a,,C",1.0,"2,C",25.0,"2,C",19801130.0,",2,C",-18.0,"2,C,30,",-6.54,"2,,,C",0.0,"3,C",4.0,"2,C",0.0,"2,C",0.0,"2,C",19801105.0,",2,C",14.5,"2,C,05,",527.2,"2,C",-1.24,"3,C",4.05,"2,,,C",,,,,2.0,",C",,,19801126.0,",,C",80.0,",,C,26,",158.0,",a,,C",,,,,,,,,,,,
4263,CA001085615,1977-03,53.9833,-126.4333,793.0,"NORA LEE NORTH, BC CA",17.0,",C",6.0,",C",0.0,",C",19770321.0,",,C",14.5,",,C,21,",60.3,",,,C",0.0,",C",31.0,",C",19770315.0,",,C",-15.6,",C,15,",-6.36,",,,C",0.0,",C",0.0,",C",0.0,",C",0.0,",C",19770331.0,"+,,C",6.7,",C,31,+",609.4,",C",-1.33,",C",3.71,",,,C",,,,,4.0,",C",,,19770321.0,",,C",145.0,",,C,21,",414.0,",,,C",,,,,,,,,,,,
4264,CA001085835,1956-12,53.7667,-126.0,861.0,"OOTSA L SKINS L SPILLWAY, BC CA",13.0,",C",9.0,",C",0.0,",C",19561209.0,",,C",15.7,",,C,09,",58.5,",,,C",4.0,",C",27.0,",C",19561205.0,",,C",-27.2,",C,05,",-8.45,",,,C",0.0,",C",13.0,",C",0.0,",C",0.0,",C",19561226.0,",,C",11.1,",C,26,",703.7,",C",-4.37,",C",-0.28,",,,C",,,,,8.0,",C",,,19561209.0,",,C",157.0,",,C,09,",516.0,",,,C",,,,,,,,,,,,
4265,CA001085836,2005-09,53.7667,-126.0,861.0,"OOTSA LAKESKINS LAKE CLIMATE, BC CA",8.0,"1,C",4.0,"1,C",0.0,"1,C",20050926.0,",1,C",10.4,"1,,C,26,",28.0,"1,,,C",0.0,",C",3.0,",C",20050923.0,",,C",-0.4,",C,23,",4.12,",,,C",0.0,",C",0.0,",C",0.0,",C",0.0,",C",20050912.0,",,C",20.1,",C,12,",272.5,",C",9.25,",C",14.38,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
4266,CA001086082,1984-04,50.3,-122.7333,204.0,"PEMBERTON AIRPORT CS, BC CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19840430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,",C",19840430.0,"+,,C",0.0,",,C,30,+",,,,,,
4267,CA001086083,1969-06,50.3167,-122.8167,218.0,"PEMBERTON BCFS, BC CA",5.0,",C",2.0,",C",0.0,",C",19690628.0,",,C",11.7,",,C,28,",19.9,",,,C",0.0,",C",0.0,",C",19690601.0,",,C",6.7,",C,01,",10.28,",,,C",46.4,",C",0.0,",C",23.0,",C",7.0,",C",19690616.0,",,C",36.7,",C,16,",35.7,",C",18.69,",C",27.1,",,,C",,,,,0.0,",C",,,19690630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
4268,CA001086090,1912-08,50.45,-122.9333,223.0,"PEMBERTON MEADOWS, BC CA",3.0,",C",0.0,",C",0.0,",C",19120830.0,",,C",2.3,",,C,30,",5.3,",,,C",0.0,",C",0.0,",C",19120813.0,",,C",4.4,",C,13,",9.84,",,,C",14.4,",C",0.0,",C",22.0,",C",0.0,",C",19120807.0,",,C",30.6,",C,07,",60.2,",C",16.85,",C",23.87,",,,C",59.2,,,,0.0,",C",,,19120831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4269,CA001086093,1975-04,50.4667,-122.9333,244.0,"PEMBERTON MEADOWS 4 NW, BC CA",5.0,",C",3.0,",C",0.0,",C",19750426.0,",,C",5.6,",,C,26,",14.0,",,,C",0.0,"2,C",8.0,"2,C",19750408.0,",2,C",-3.3,"2,C,08,",1.49,"2,,,C",0.0,"2,C",0.0,"2,C",0.0,"2,C",0.0,"2,C",19750430.0,",2,C",20.6,"2,C,30,",292.8,"2,C",7.88,"2,C",14.27,"2,,,C",,,,,0.0,",C",,,19750430.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
4270,CA001086098,1983-08,50.5,-122.9833,271.0,"PEMBERTON WOLVERINE CR, BC CA",4.0,"1,C",3.0,"1,C",0.0,"1,C",19830831.0,",1,C",10.0,"1,,C,31,",18.0,"1,,,C",0.0,"1,C",0.0,"1,C",19830822.0,"+,1,C",6.5,"1,C,22,+",10.88,"1,,,C",37.2,"2,C",0.0,"1,C",30.0,"1,C",1.0,"1,C",19830808.0,",1,C",32.5,"1,C,08,",6.3,"1,C",19.41,"2,C",27.93,"1,,,C",,,,,0.0,",C",,,19830831.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19830831.0,"+,,C",0.0,",,C,31,+",,,,,,
4271,CA001086550,1973-12,53.0,-122.95,915.0,"PUNTCHESAKUT LAKE, BC CA",10.0,",C",6.0,",C",0.0,",C",19731211.0,",,C",7.6,",,C,11,",32.9,",,,C",5.0,",C",31.0,",C",19731230.0,",,C",-27.2,",C,30,",-11.43,",,,C",0.0,",C",16.0,",C",0.0,",C",0.0,",C",19731215.0,",,C",3.9,",C,15,",770.5,",C",-6.52,",C",-1.61,",,,C",,,,,6.0,",C",,,19731211.0,",,C",76.0,",,C,11,",329.0,",,,C",,,,,,,,,,,,
4272,CA001086555,1959-10,52.1667,-124.2,1372.0,"PUNTZI MOUNTAIN, BC CA",12.0,",C",5.0,",C",0.0,",C",19591008.0,",,C",16.5,",,C,08,",39.7,",,,C",0.0,",C",19.0,",C",19591010.0,"+,,C",-8.3,",C,10,+",-0.59,",,,C",0.0,",C",3.0,",C",0.0,",C",0.0,",C",19591001.0,",,C",20.0,",C,01,",469.4,",C",3.19,",C",6.97,",,,C",,,,,3.0,",C",,,19591008.0,",,C",165.0,",,C,08,",275.0,",,,C",,,,,,,,,,,,
4273,CA001086556,1968-06,52.1167,-124.0833,910.0,"PUNTZI MOUNTAIN, BC CA",8.0,",C",1.0,",C",0.0,",C",19680626.0,",,C",4.1,",,C,26,",9.9,",,,C",0.0,",C",13.0,",C",19680603.0,",,C",-3.3,",C,03,",2.11,",,,C",0.0,",C",0.0,",C",6.0,",C",0.0,",C",19680623.0,",,C",24.4,",C,23,",241.1,",C",10.3,",C",18.48,",,,C",,,,,0.0,",C",,,19680626.0,"+,,C",0.0,",T,C,26,+",0.0,",T,,C",0.0,",C",19680630.0,"+,,C",0.0,",,C,30,+",,,,,,
4274,CA001086558,1994-01,52.1167,-124.1333,910.0,"PUNTZI MOUNTAIN AUT, BC CA",,,,,,,,,,,,,5.0,"2,C",29.0,"2,C",19940131.0,"+,2,C",-23.6,"2,C,31,+",-12.82,"2,,,C",0.0,"2,C",21.0,"2,C",0.0,"2,C",0.0,"2,C",19940112.0,",2,C",4.9,"2,C,12,",748.9,"2,C",-7.49,"2,C",-2.16,"2,,,C",,,0.0,C,,,,,,,,,,,,,,,,,,,,,,
4275,CA001086633,1961-12,52.8333,-123.0833,945.0,"QUESNEL BAR HL RANCH, BC CA",15.0,",C",7.0,",C",0.0,",C",19611220.0,",,C",6.9,",,C,20,",39.1,",,,C",13.0,",C",31.0,",C",19611210.0,",,C",-36.1,",C,10,",-15.6,",,,C",0.0,",C",25.0,",C",0.0,",C",0.0,",C",19611231.0,",,C",7.2,",C,31,",878.8,",C",-10.01,",C",-4.43,",,,C",,,,,6.0,",C",,,19611220.0,",,C",69.0,",,C,20,",335.0,",,,C",,,,,,,,,,,,
4276,CA001086695,1980-11,52.15,-123.7,842.0,"REDSTONE STUART RANCH, BC CA",7.0,",C",3.0,",C",0.0,",C",19801128.0,",,C",4.4,",,C,28,",17.4,",,,C",2.0,",C",28.0,",C",19801124.0,"+,,C",-18.0,",C,24,+",-8.15,",,,C",0.0,",C",11.0,",C",0.0,",C",0.0,",C",19801105.0,",,C",17.5,",C,05,",630.7,",C",-2.69,",C",2.77,",,,C",,,,,1.0,",C",,,19801128.0,",,C",44.0,",,C,28,",74.0,",,,C",2.0,",C",19801130.0,"+,,C",50.0,",,C,30,+",,,,,,
4277,CA001087600,1962-11,54.0333,-125.7667,730.0,"SOUTHBANK, BC CA",14.0,",C",5.0,",C",0.0,",C",19621118.0,",,C",10.2,",,C,18,",43.0,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,",C",,,19621119.0,",,C",81.0,",,C,19,",239.0,",,,C",,,,,,,,,,,,
4278,CA001087950,1951-12,53.6167,-127.7,863.0,"TAHTSA LAKE WEST, BC CA",22.0,",C",15.0,",C",1.0,",C",19511214.0,",,C",26.7,",,C,14,",176.8,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,",C",,,19511214.0,",,C",267.0,",,C,14,",1554.0,",,,C",,,,,,,,,,,,
4279,CA001087974,1987-07,53.8667,-125.8667,884.0,"TAKYSIE LAKE, BC CA",7.0,"5,C",2.0,"5,C",0.0,"5,C",19870726.0,",5,C",13.8,"5,,C,26,",24.8,"5,,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19870731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",0.0,",C",19870731.0,"+,,C",0.0,",,C,31,+",,,,,,
4280,CA001087998,1980-10,51.6,-123.6833,1240.0,"TASEKO RIVER VICK CREEK, BC CA",5.0,",C",1.0,",C",0.0,",C",19801020.0,",,C",2.8,",,C,20,",8.4,",,,C",0.0,",C",21.0,",C",19801015.0,",,C",-10.5,",C,15,",-1.06,",,,C",0.0,",C",0.0,",C",3.0,",C",0.0,",C",19801003.0,",,C",26.5,",C,03,",377.8,",C",6.15,",C",13.35,",,,C",,,,,1.0,",C",,,19801020.0,",,C",28.0,",,C,20,",28.0,",,,C",,,,,,,,,,,,
4281,CA001088007,1970-11,53.3,-124.7333,914.0,"TATELKUZ LAKE, BC CA",13.0,",C",6.0,",C",0.0,",C",19701123.0,",,C",13.7,",,C,23,",48.4,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,",C",,,19701123.0,",,C",137.0,",,C,23,",456.0,",,,C",,,,,,,,,,,,
4282,CA001088009,1973-06,51.9,-124.6,945.0,"TATLA LAKE BCFS, BC CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19730630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
4283,CA001088010,1928-06,51.6667,-124.4,870.0,"TATLAYOKO LAKE, BC CA",13.0,",C",9.0,",C",0.0,",C",19280629.0,",,C",15.7,",,C,29,",72.9,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19280630.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",,,,,,,,,,,,
4284,CA001088015,2000-09,51.6667,-124.4,875.0,"TATLAYOKO LAKE RCS, BC CA",0.0,",C",0.0,",C",0.0,",C",20000930.0,"+,,C",0.0,",,C,30,+",0.0,",,,C",0.0,"2,C",9.0,"2,C",20000922.0,",2,C",-7.5,"2,C,22,",1.83,"2,,,C",0.0,"2,C",0.0,",C",8.0,",C",0.0,",C",20000924.0,",,C",23.9,",C,24,",227.2,",C",10.1,"2,C",18.38,",,,C",,,,,,,,,,,,,,,,,,,,,,,,,,
4285,CA001088293,1975-07,51.5333,-124.1667,1222.0,"TSUNIAH LAKE LODGE, BC CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,",C",,,19750731.0,"+,,C",0.0,",,C,31,+",0.0,",,,C",,,,,,,,,,,,
4286,CA001088970,1926-02,53.8333,-126.2167,863.0,"WISTARIA, BC CA",11.0,",C",3.0,",C",0.0,",C",19260218.0,",,C",7.1,",,C,18,",19.4,",,,C",0.0,",C",26.0,",C",19260220.0,"+,,C",-15.6,",C,20,+",-7.43,",,,C",0.0,",C",9.0,",C",0.0,",C",0.0,",C",19260226.0,",,C",10.0,",C,26,",577.6,",C",-2.3,",C",2.84,",,,C",,,,,3.0,",C",,,19260218.0,",,C",71.0,",,C,18,",194.0,",,,C",,,,,,,,,,,,
4287,CA00108CFAF,1970-11,54.0667,-127.3667,793.0,"HOUSTON MCBRIDE LAKE, BC CA",12.0,",C",8.0,",C",0.0,",C",19701125.0,",,C",11.2,",,C,25,",62.0,",,,C",8.0,",C",29.0,",C",19701128.0,"+,,C",-26.1,",C,28,+",-8.41,",,,C",0.0,",C",16.0,",C",0.0,",C",0.0,",C",19701112.0,"+,,C",6.1,",C,12,+",722.1,",C",-5.74,",C",-3.06,",,,C",,,,,6.0,",C",,,19701125.0,",,C",112.0,",,C,25,",492.0,",,,C",,,,,,,,,,,,
4288,CA001090300,1952-02,54.1167,-122.0667,625.0,"ALEZA LAKE, BC CA",12.0,",C",8.0,",C",1.0,",C",19520208.0,",,C",26.4,",,C,08,",84.9,",,,C",8.0,",C",29.0,",C",19520219.0,",,C",-33.9,",C,19,",-12.33,",,,C",0.0,",C",13.0,",C",0.0,",C",0.0,",C",19520211.0,"+,,C",6.1,",C,11,+",713.8,",C",-6.28,",C",-0.22,",,,C",,,,,6.0,",C",,,19520208.0,",,C",203.0,",,C,08,",701.0,",,,C",,,,,,,,,,,,
