,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES
2232,US1ORLA0102,2008-01,44.0733,-123.1242,124.4,"EUGENE 1.5 NNW, OR US",21.0,"1,N",16.0,"1,N",2.0,"1,N",0.0,"1,N",20080127.0,",1,N",20080105.0,",1,N",8.0,"1,,N,27,",31.8,"1,,N,05,",180.8,"1,,,N",11.0,"1,,,N",,,,,,,,,,
2233,US1ORLA0103,2008-01,44.1342,-123.0625,123.1,"COBURG 0.3 SSW, OR US",20.0,",N",17.0,",N",1.0,",N",1.0,",N",20080128.0,",,N",20080127.0,",,N",91.0,",,N,28,",41.1,",,N,27,",190.3,",,,N",91.0,",,,N",,,,,,,,,,
2234,US1ORLA0104,2008-01,44.0831,-122.99,156.4,"SPRINGFIELD 2.2 NNW, OR US",21.0,"2,N",17.0,"2,N",1.0,"2,N",4.0,"2,N",20080128.0,",2,N",20080127.0,",2,N",104.0,"2,,N,28,",46.5,"2,,N,27,",205.7,"2,,,N",213.0,"2,,,N",,,,,,,,,,
2235,US1ORLA0107,2008-01,43.989,-124.093,15.8,"FLORENCE 0.5 NE, OR US",21.0,",N",20.0,",N",5.0,",N",0.0,",N",20080131.0,"+,,N",20080127.0,",,N",0.0,",,N,31,+",61.0,",,N,27,",400.8,",,,N",0.0,",,,N",,,,,,,,,,
2236,US1ORLA0108,2008-01,44.072,-123.098,128.0,"EUGENE 1.5 NNE, OR US",17.0,"3,N",14.0,"3,N",0.0,"3,N",0.0,"3,N",20080131.0,"+,3,N",20080105.0,",3,N",0.0,"3,,N,31,+",22.9,"3,,N,05,",193.8,",a,,N",0.0,"3,,,N",,,,,,,,,,
2237,US1ORLA0109,2008-03,44.058,-123.0302,136.6,"SPRINGFIELD 2.7 W, OR US",23.0,"2,N",16.0,"2,N",0.0,"2,N",0.0,"2,N",20080330.0,"+,2,N",20080314.0,",2,N",0.0,"2,T,N,30,+",14.5,"2,,N,14,",131.4,"2,,,N",0.0,"2,T,,N",,,,,,,,,,
2238,US1ORLA0110,2008-01,43.740954,-122.459919,368.2,"OAKRIDGE 0.7 SE, OR US",22.0,",N",17.0,",N",1.0,",N",3.0,",N",20080128.0,",,N",20080109.0,",,N",127.0,",,N,28,",31.0,",,N,09,",230.6,",,,N",239.0,",,,N",,,,,,,,,,
2239,US1ORLA0111,2008-05,44.0265,-123.1249,238.0,"EUGENE 1.9 SSW, OR US",10.0,",N",3.0,",N",0.0,",N",0.0,",N",20080531.0,"+,,N",20080529.0,",,N",0.0,",,N,31,+",4.8,",,N,29,",21.2,",,,N",0.0,",,,N",,,,,,,,,,
2240,US1ORLA0112,2008-01,44.1088,-123.2698,119.5,"EUGENE 2.7, OR US",21.0,",N",18.0,",N",2.0,",N",2.0,",N",20080128.0,",,N",20080105.0,",,N",160.0,",,N,28,",35.6,",,N,05,",246.2,",,,N",218.0,",,,N",,,,,,,,,,
2241,US1ORLA0114,2008-01,43.8031,-123.0032,247.2,"COTTAGE GROVE 2.6 E, OR US",20.0,"1,N",17.0,"1,N",1.0,"1,N",2.0,"1,N",20080127.0,",1,N",20080127.0,",1,N",152.0,"1,,N,27,",50.8,"1,,N,27,",238.3,"1,,,N",200.0,"1,,,N",,,,,,,,,,
2242,US1ORLA0116,2008-01,44.0626,-122.7731,261.8,"SPRINGFIELD 10.1 E, OR US",20.0,",N",19.0,",N",2.0,",N",5.0,",N",20080128.0,",,N",20080127.0,",,N",127.0,",,N,28,",56.1,",,N,27,",316.0,",,,N",289.0,",,,N",7.0,"5,N",20080128.0,",5,N",229.0,"5,,N,28,",,,,
2243,US1ORLA0117,2008-01,44.0356,-123.1235,135.9,"EUGENE 1.3 SSW, OR US",21.0,",N",16.0,",N",2.0,",N",1.0,",N",20080128.0,",,N",20080127.0,",,N",64.0,",,N,28,",36.6,",,N,27,",239.4,",,,N",77.0,",,,N",,,,,,,,,,
2244,US1ORLA0118,2008-02,44.0686,-123.066,129.2,"EUGENE 2.5 ENE, OR US",14.0,"1,N",6.0,"1,N",0.0,"1,N",0.0,"1,N",20080229.0,"+,1,N",20080201.0,",1,N",0.0,"1,,N,29,+",18.3,"1,,N,01,",57.5,"1,,,N",0.0,"1,,,N",,,,,,,,,,
2245,US1ORLA0121,2008-03,44.0684,-123.0138,138.1,"SPRINGFIELD 2.1 WNW, OR US",22.0,"1,N",19.0,"1,N",0.0,"1,N",0.0,"1,N",20080331.0,"+,1,N",20080318.0,",1,N",0.0,"1,,N,31,+",16.8,"1,,N,18,",133.0,"1,,,N",0.0,"1,,,N",,,,,,,,,,
2246,US1ORLA0122,2008-01,44.0344,-122.9579,149.0,"SPRINGFIELD 1.5 SE, OR US",19.0,"1,N",17.0,"1,N",1.0,"1,N",1.0,"1,N",20080128.0,",1,N",20080127.0,",1,N",140.0,"1,,N,28,",43.2,"1,,N,27,",221.9,"1,,,N",143.0,"1,,,N",,,,,,,,,,
2247,US1ORLA0123,2008-04,44.0259,-123.195,230.4,"EUGENE 4.6 WSW, OR US",15.0,"5,N",9.0,"5,N",0.0,"5,N",0.0,"5,N",20080430.0,"+,5,N",20080421.0,",5,N",0.0,"5,,N,30,+",17.8,"5,,N,21,",63.9,"5,,,N",0.0,"5,,,N",,,,,,,,,,
2248,US1ORLA0124,2008-04,43.9408,-122.8234,214.6,"LOWELL 2.6 WNW, OR US",17.0,",N",12.0,",N",0.0,",N",0.0,",N",20080419.0,",,N",20080423.0,"+,,N",10.0,",,N,19,",10.7,",,N,23,+",78.5,",,,N",10.0,",,,N",,,,,,,,,,
2249,US1ORLA0126,2008-02,44.1386,-123.0658,122.2,"COBURG 0.3 W, OR US",14.0,",N",5.0,",N",0.0,",N",0.0,",N",20080229.0,"+,,N",20080203.0,",,N",0.0,",,N,29,+",10.7,",,N,03,",43.2,",,,N",0.0,",,,N",,,,,,,,,,
2250,US1ORLA0127,2008-02,44.0492,-122.8982,161.2,"SPRINGFIELD 3.9 E, OR US",18.0,"3,N",9.0,"3,N",0.0,"3,N",0.0,"3,N",20080229.0,"+,3,N",20080201.0,",3,N",0.0,"3,,N,29,+",20.1,"3,,N,01,",77.1,",a,,N",0.0,"3,,,N",,,,,,,,,,
2251,US1ORLA0129,2008-02,44.0717,-123.0101,137.5,"SPRINGFIELD 2.1 NW, OR US",18.0,",N",7.0,",N",0.0,",N",0.0,",N",20080229.0,"+,,N",20080201.0,",,N",0.0,",,N,29,+",16.8,",,N,01,",61.1,",,,N",0.0,",,,N",,,,,,,,,,
2252,US1ORLA0130,2008-02,44.1783,-122.1625,417.0,"MCKENZIE BRIDGE 1 N, OR US",17.0,",N",14.0,",N",3.0,",N",2.0,",N",20080203.0,",,N",20080201.0,",,N",211.0,",,N,03,",38.6,",,N,01,",190.1,",,,N",358.0,",,,N",29.0,",N",20080203.0,",,N",648.0,",,N,03,",,,,
2253,US1ORLA0131,2008-02,44.0918,-123.1423,119.8,"RIVER ROAD 0.7 NW, OR US",14.0,",N",4.0,",N",0.0,",N",0.0,",N",20080229.0,"+,,N",20080201.0,",,N",0.0,",,N,29,+",14.2,",,N,01,",45.5,",,,N",0.0,",,,N",,,,,,,,,,
2254,US1ORLA0132,2008-04,44.054812,-123.710081,74.4,"SWISSHOME 4.2 ESE, OR US",17.0,"5,N",13.0,"5,N",2.0,"5,N",1.0,"5,N",20080420.0,",5,N",20080406.0,",5,N",51.0,"5,,N,20,",33.3,"5,,N,06,",182.9,"5,,,N",54.0,"5,,,N",,,,,,,,,,
2255,US1ORLA0134,2008-02,43.793301,-123.001822,210.6,"COTTAGE GROVE 2.7 E, OR US",10.0,"5,N",5.0,"5,N",0.0,"5,N",0.0,"5,N",20080229.0,"+,5,N",20080207.0,",5,N",0.0,"5,,N,29,+",8.4,"5,,N,07,",32.6,"5,,,N",0.0,"5,,,N",,,,,,,,,,
2256,US1ORLA0135,2008-03,43.998521,-123.654351,135.0,"WALTON 4 SW, OR US",25.0,",N",18.0,",N",2.0,",N",1.0,",N",20080329.0,",,N",20080314.0,",,N",48.0,",,N,29,",36.6,",,N,14,",269.1,",,,N",69.0,",,,N",,,,,,,,,,
2257,US1ORLA0136,2008-03,43.979906,-123.053728,237.7,"EUGENE 5.8 SSE, OR US",19.0,"5,N",17.0,"5,N",0.0,"5,N",0.0,"4,N",20080329.0,",4,N",20080318.0,",5,N",8.0,"4,,N,29,",15.7,"5,,N,18,",128.1,"5,,,N",13.0,"4,,,N",,,,,,,,,,
2258,US1ORLA0137,2008-01,44.0708,-123.012,137.5,"SPRINGFIELD 2.1 NW, OR US",20.0,",N",16.0,",N",1.0,",N",1.0,",N",20080128.0,",,N",20080127.0,",,N",127.0,",,N,28,",41.9,",,N,27,",187.3,",,,N",173.0,",,,N",,,,,,,,,,
2259,US1ORLA0139,2009-07,44.002126,-123.09909,267.3,"EUGENE 3.6 S, OR US",1.0,",N",1.0,",N",0.0,",N",0.0,"1,N",20090731.0,"+,1,N",20090713.0,",,N",0.0,"1,,N,31,+",8.6,",,N,13,",8.6,",,,N",0.0,"1,,,N",,,,,,,,,,
2260,US1ORLA0140,2008-07,44.13002,-123.139317,114.3,"SANTA CLARA 1.1 NNW, OR US",1.0,"5,N",1.0,"5,N",0.0,"5,N",0.0,"5,N",20080731.0,"+,5,N",20080723.0,",5,N",0.0,"5,,N,31,+",8.1,"5,,N,23,",8.1,",a,,N",0.0,"5,,,N",,,,,,,,,,
2261,US1ORLA0141,2010-11,44.054423,-123.715772,61.6,"SWISSHOME 4.3 ESE, OR US",25.0,",N",16.0,",N",3.0,",N",,,,,20101118.0,",,N",,,50.8,",,N,18,",271.2,",,,N",,,,,,,,,,,,
2262,US1ORLA0144,2009-02,44.072055,-123.075763,127.1,"EUGENE 2.2 NE, OR US",15.0,"3,N",8.0,"3,N",0.0,"3,N",,,,,20090224.0,",3,N",,,22.4,"3,,N,24,",100.9,"3,,,N",,,,,,,,,,,,
2263,US1ORLA0147,2009-08,43.690569,-123.058432,262.1,"COTTAGE GROVE 7.4 S, OR US",2.0,"1,N",1.0,"1,N",0.0,"1,N",0.0,"3,N",20090831.0,"+,3,N",20090829.0,",1,N",0.0,"3,,N,31,+",2.8,"1,,N,29,",3.1,"1,,,N",0.0,"3,,,N",,,,,,,,,,
2264,US1ORLA0154,2010-11,44.026783,-123.05099,194.2,"EUGENE 3.5 ESE, OR US",,,,,,,,,,,,,,,,,141.8,"2,a,,N",,,,,,,,,,,,
2265,US1ORLA0156,2011-01,44.050525,-122.948417,150.9,"SPRINGFIELD 1.4 E, OR US",15.0,",N",6.0,",N",1.0,",N",,,,,20110116.0,",,N",,,26.7,",,N,16,",69.6,",,,N",,,,,,,,,,,,
2266,US1ORLA0160,2013-10,44.0336,-123.0648,183.2,"EUGENE 2.7 ESE, OR US",11.0,"4,N",5.0,"4,N",0.0,"4,N",,,,,20131003.0,",4,N",,,8.6,"4,,N,03,",33.9,"4,,,N",,,,,,,,,,,,
2267,US1ORLA0162,2013-01,44.0045044,-123.0003806,144.2,"EUGENE 6.5 ESE, OR US",15.0,",N",11.0,",N",0.0,",N",,,,,20130125.0,",,N",,,14.0,",,N,25,",80.1,",,,N",,,,,,,,,,,,
2268,US1ORLA0163,2013-01,43.7059745788574,-122.978996276855,260.0,"COTTAGE GROVE 7.4 SSE, OR US",15.0,"3,N",8.0,"3,N",0.0,"3,N",,,,,20130110.0,",3,N",,,22.6,"3,,N,10,",97.6,",a,,N",,,,,,,,,,,,
2269,US1ORLA0166,2013-04,44.0845184326172,-123.058837890625,129.8,"EUGENE 3.4 NE, OR US",,,,,,,,,,,,,,,,,41.3,"2,a,,N",,,,,,,,,,,,
2270,US1ORLA0167,2013-11,43.7120819091797,-122.979354858398,257.6,"COTTAGE GROVE 7.0 SSE, OR US",26.0,"4,N",13.0,"4,N",0.0,"4,N",,,,,20131120.0,",4,N",,,19.8,"4,,N,20,",117.0,"4,,,N",,,,,,,,,,,,
2271,US1ORLA0169,2014-01,44.0826110839844,-123.430923461914,135.0,"ELMIRA 3.9 WNW, OR US",13.0,",N",9.0,",N",0.0,",N",0.0,",N",20140131.0,"+,,N",20140129.0,"+,,N",0.0,",,N,31,+",21.3,",,N,29,+",101.8,",,,N",0.0,",,,N",0.0,",N",20140131.0,"+,,N",0.0,",,N,31,+",,,,
2272,US1ORLA0171,2014-04,43.830663,-123.340223,179.5,"LORANE 5.1 W, OR US",17.0,",N",12.0,",N",1.0,",N",,,,,20140424.0,",,N",,,27.7,",,N,24,",93.4,",,,N",,,,,,,,,,,,
2273,US1ORLA0173,2014-11,44.02743,-123.099774,152.7,"EUGENE 1.9 SSE, OR US",16.0,"2,N",10.0,"2,N",1.0,"2,N",,,,,20141114.0,",2,N",,,73.9,"2,,N,14,",171.4,",a,,N",,,,,,,,,,,,
2274,US1ORLA0174,2015-02,43.830264,-123.054512,230.4,"COTTAGE GROVE 2.3 N, OR US",14.0,",N",10.0,",N",2.0,",N",,,,,20150207.0,",,N",,,33.5,",,N,07,",143.1,",,,N",,,,,,,,,,,,
2275,US1ORLA0175,2015-02,43.796058,-123.052375,199.9,"COTTAGE GROVE 0.2 ESE, OR US",13.0,"2,N",6.0,"2,N",1.0,"2,N",,,,,20150207.0,",2,N",,,30.2,"2,,N,07,",122.1,"2,,,N",,,,,,,,,,,,
2276,US1ORLA0176,2015-08,44.109859,-122.424842,296.6,"NIMROD 0.3 SSW, OR US",4.0,"1,N",4.0,"1,N",0.0,"1,N",,,,,20150831.0,",1,N",,,6.9,"1,,N,31,",19.8,"1,,,N",,,,,,,,,,,,
2277,US1ORLA0178,2015-11,44.2237693816423,-124.104461297393,13.1,"YACHATS 6.1 S, OR US",22.0,",N",15.0,",N",4.0,",N",,,,,20151119.0,",,N",,,43.2,",,N,19,",236.4,",,,N",,,,,,,,,,,,
2278,US1ORLA0179,2015-12,44.083035,-123.121758,123.1,"EUGENE 2.1 NNW, OR US",27.0,"3,N",21.0,"3,N",2.0,"3,N",,,,,20151213.0,",3,N",,,44.7,"3,,N,13,",326.1,",a,,N",,,,,,,,,,,,
2279,US1ORLA0180,2016-02,44.0283088684082,-123.022666931152,137.5,"SPRINGFIELD 2.8 SW, OR US",12.0,"4,N",7.0,"4,N",0.0,"4,N",,,,,20160227.0,",4,N",,,10.4,"4,,N,27,",67.9,",a,,N",,,,,,,,,,,,
2280,US1ORLA0183,2016-11,44.012787,-123.091785,172.8,"EUGENE 3.0 SSE, OR US",13.0,"4,N",8.0,"4,N",1.0,"4,N",,,,,20161125.0,",4,N",,,26.2,"4,,N,25,",100.3,"4,,,N",,,,,,,,,,,,
2281,US1ORLA0186,2017-09,44.040161,-123.06134,153.9,"EUGENE 2.7 ESE, OR US",8.0,"1,N",5.0,"1,N",0.0,"1,N",,,,,20170920.0,",1,N",,,13.5,"1,,N,20,",33.6,"1,,,N",,,,,,,,,,,,
2282,US1ORLA0189,2018-01,44.14,-123.345,239.9,"JUNCTION CITY 8.8 SW, OR US",20.0,"1,N",17.0,"1,N",0.0,"1,N",,,,,20180124.0,",1,N",,,16.3,"1,,N,24,",159.4,"1,,,N",,,,,,,,,,,,
2283,US1ORLA0190,2018-01,44.02704,-123.14097,216.1,"EUGENE 2.3 SW, OR US",20.0,",N",15.0,",N",0.0,",N",,,,,20180118.0,",,N",,,21.6,",,N,18,",137.6,",,,N",,,,,,,,,,,,
2284,US1ORLA0191,2017-11,44.132372,-123.328529,139.0,"JUNCTION CITY 8.6 SW, OR US",24.0,",N",18.0,",N",1.0,",N",,,,,20171116.0,",,N",,,44.5,",,N,16,",219.7,",,,N",,,,,,,,,,,,
2285,US1ORLA0193,2017-12,43.7480327,-122.4626055,369.7,"OAKRIDGE 0.5 E, OR US",11.0,"2,N",4.0,"2,N",0.0,"2,N",,,,,20171220.0,",2,N",,,17.0,"2,,N,20,",51.2,",a,,N",,,,,,,,,,,,
2286,US1ORLA0194,2017-12,44.044939,-123.122786,125.0,"EUGENE 0.8 SW, OR US",,,,,,,,,,,,,,,,,67.9,"1,a,,N",,,,,,,,,,,,
2287,US1ORLA0195,2017-12,44.213205,-123.500446,221.0,"BLACHLY 2.1 NE, OR US",15.0,"2,N",7.0,"2,N",1.0,"2,N",,,,,20171220.0,",2,N",,,39.9,"2,,N,20,",136.8,",a,,N",,,,,,,,,,,,
2288,US1ORLA0197,2017-12,44.116814,-123.143494,115.8,"EUGENE 4.7 NNW, OR US",10.0,"3,N",6.0,"3,N",1.0,"3,N",,,,,20171220.0,",3,N",,,25.4,"3,,N,20,",72.3,"1,a,,N",,,,,,,,,,,,
2289,US1ORLA0198,2017-12,44.019089,-123.104568,247.8,"EUGENE 2.4 S, OR US",16.0,"1,N",6.0,"1,N",0.0,"1,N",,,,,20171220.0,",1,N",,,22.1,"1,,N,20,",54.1,"1,,,N",,,,,,,,,,,,
2290,US1ORLA0200,2017-12,44.244376,-123.346634,106.7,"JUNCTION CITY 7.3 WNW, OR US",13.0,",N",5.0,",N",1.0,",N",,,,,20171220.0,",,N",,,28.7,",,N,20,",80.7,",,,N",,,,,,,,,,,,
2291,US1ORLA0201,2018-02,44.195393,-123.544375,240.2,"BLACHLY 0.5 W, OR US",,,,,,,,,,,,,,,,,137.2,"1,a,,N",,,,,,,,,,,,
2292,US1ORLA0203,2018-11,44.067459,-123.001724,140.5,"SPRINGFIELD 1.6 NW, OR US",13.0,"1,N",9.0,"1,N",0.0,"1,N",,,,,20181127.0,",1,N",,,22.4,"1,,N,27,",81.5,"1,,,N",,,,,,,,,,,,
2293,US1ORLA0204,2018-11,44.00209,-124.104355,25.0,"FLORENCE 1.1 N, OR US",16.0,",N",11.0,",N",2.0,",N",,,,,20181127.0,",,N",,,31.0,",,N,27,",149.9,",,,N",,,,,,,,,,,,
2294,US1ORLA0205,2018-12,44.12222,-123.1321,115.5,"EUGENE 4.9 NNW, OR US",17.0,"4,N",7.0,"4,N",1.0,"4,N",,,,,20181218.0,",4,N",,,31.8,"4,,N,18,",102.7,"4,,,N",,,,,,,,,,,,
2295,US1ORLA0206,2019-01,44.060306,-123.313319,120.1,"VENETA 2.1 ENE, OR US",13.0,"4,N",8.0,"4,N",0.0,"4,N",,,,,20190120.0,",4,N",,,23.6,"4,,N,20,",91.6,"4,,,N",,,,,,,,,,,,
2296,US1ORLA0208,2019-04,43.89578,-123.24628,239.9,"EUGENE 12.7 SSW, OR US",18.0,",N",14.0,",N",2.0,",N",,,,,20190408.0,",,N",,,52.8,",,N,08,",198.2,",,,N",,,,,,,,,,,,
2297,US1ORLA0209,2019-10,44.041774,-123.099342,130.1,"EUGENE 1.0 SE, OR US",9.0,"2,N",5.0,"2,N",0.0,"2,N",,,,,20191019.0,"+,2,N",,,6.9,"2,,N,19,+",38.1,",a,,N",,,,,,,,,,,,
2298,US1ORLA0210,2019-09,44.0228,-123.12735,310.6,"EUGENE 2.2 SSW, OR US",15.0,"3,N",13.0,"3,N",2.0,"3,N",,,,,20190918.0,",3,N",,,27.7,"3,,N,18,",163.0,"3,,,N",,,,,,,,,,,,
2299,US1ORLA0212,2019-10,44.089966,-123.35331,122.8,"ELMIRA 1.5 N, OR US",12.0,"5,N",5.0,"5,N",0.0,"5,N",,,,,20191019.0,"+,5,N",,,8.4,"5,,N,19,+",38.4,"1,a,,N",,,,,,,,,,,,
2300,US1ORLA0214,2019-08,44.018311,-123.073396,184.4,"EUGENE 3.1 SE, OR US",,,,,,,,,,,,,,,,,9.9,"2,a,,N",,,,,,,,,,,,
2301,US1ORLA0215,2019-08,44.015285,-123.089515,183.5,"EUGENE 2.8 SSE, OR US",3.0,"1,N",1.0,"1,N",0.0,"1,N",,,,,20190822.0,",1,N",,,7.6,"1,,N,22,",9.6,"1,,,N",,,,,,,,,,,,
2302,US1ORLA0216,2019-09,44.0449,-123.11184,127.1,"EUGENE 0.6 S, OR US",16.0,",N",11.0,",N",2.0,",N",,,,,20190918.0,",,N",,,35.6,",,N,18,",156.7,",,,N",,,,,,,,,,,,
2303,US1ORLA0219,2019-11,44.060151,-123.003584,139.3,"SPRINGFIELD 1.4 WNW, OR US",7.0,"3,N",3.0,"3,N",0.0,"3,N",0.0,"3,N",20191130.0,"+,3,N",20191115.0,",3,N",0.0,"3,,N,30,+",8.6,"3,,N,15,",36.1,",a,,N",0.0,"3,,,N",,,,,,,,,,
2304,US1ORLA0220,2019-12,43.986894,-124.089499,18.9,"FLORENCE 1.5 NNE, OR US",17.0,"2,N",13.0,"2,N",2.0,"2,N",,,,,20191221.0,",2,N",,,40.6,"2,,N,21,",222.5,",a,,N",,,,,,,,,,,,
2305,US1ORLA0222,2020-05,44.0756,-123.0937,127.7,"EUGENE 1.8 NNE, OR US",13.0,"5,N",9.0,"5,N",0.0,"5,N",,,,,20200514.0,",5,N",,,23.1,"5,,N,14,",72.2,"5,,,N",,,,,,,,,,,,
2306,US1ORLA0224,2020-06,44.2210895,-123.377292,154.8,"JUNCTION CITY 8.6 W, OR US",10.0,"1,N",4.0,"1,N",0.0,"1,N",,,,,20200617.0,",1,N",,,11.4,"1,,N,17,",32.0,"1,,,N",,,,,,,,,,,,
2307,US1ORLA0225,2020-07,44.051831,-123.047485,133.5,"SPRINGFIELD 3.5 W, OR US",0.0,"5,N",0.0,"5,N",0.0,"5,N",,,,,20200728.0,",5,N",,,0.0,"5,T,N,28,",0.0,",T,,N",,,,,,,,,,,,
2308,US1ORLA0229,2020-08,44.03091,-123.092998,142.0,"EUGENE 1.8 SSE, OR US",2.0,"3,N",0.0,"3,N",0.0,"3,N",0.0,"5,N",20200831.0,"+,5,N",20200806.0,",3,N",0.0,"5,,N,31,+",2.3,"3,,N,06,",2.8,"3,,,N",0.0,"5,,,N",,,,,,,,,,
2309,US1ORLA0232,2020-12,44.0957,-123.757,76.5,"DEADWOOD 0.3 E, OR US",22.0,",N",19.0,",N",3.0,",N",,,,,20201220.0,",,N",,,101.1,",,N,20,",360.5,",,,N",,,,,,,,,,,,
2310,US1ORLA0234,2021-04,44.07062,-123.07716,134.4,"EUGENE 2.1 NE, OR US",,,,,,,,,,,,,,,,,7.4,"3,a,,N",,,,,,,,,,,,
2311,US1ORLA0236,2021-05,44.110374,-123.121334,118.6,"SANTA CLARA 0.6 ESE, OR US",9.0,",N",5.0,",N",0.0,",N",,,,,20210501.0,",,N",,,12.2,",,N,01,",39.1,",,,N",,,,,,,,,,,,
2312,US1ORLA0238,2021-07,44.1869833,-122.829833,177.4,"MARCOLA 1.7 NE, OR US",0.0,"3,N",0.0,"3,N",0.0,"3,N",0.0,"5,N",20210731.0,"+,5,N",20210731.0,"+,3,N",0.0,"5,,N,31,+",0.0,"3,T,N,31,+",0.0,"3,T,,N",0.0,"5,,,N",,,,,,,,,,
2313,US1ORLA0239,2021-08,44.0864,-123.0269,130.5,"SPRINGFIELD 3.4 NW, OR US",1.0,"1,N",0.0,"1,N",0.0,"1,N",0.0,"4,N",20210831.0,"+,4,N",20210817.0,",1,N",0.0,"4,,N,31,+",0.3,"1,,N,17,",0.3,"1,,,N",0.0,"4,,,N",,,,,,,,,,
2314,US1ORLA0241,2022-10,44.0113132,-123.5911032,119.8,"WALTON 1.4 S, OR US",8.0,",N",5.0,",N",0.0,",N",,,,,20221026.0,",,N",,,14.2,",,N,26,",48.0,",,,N",,,,,,,,,,,,
2315,US1ORLC0001,2007-12,44.689808,-124.065527,35.1,"NEWPORT 5.1 N, OR US",24.0,",N",19.0,",N",3.0,",N",0.0,",N",20071231.0,"+,,N",20071203.0,",,N",0.0,",,N,31,+",67.8,",,N,03,",300.0,",,,N",0.0,",,,N",,,,,,,,,,
2316,US1ORLC0002,2008-12,44.621,-123.937,27.4,"TOLEDO 0.2 W, OR US",20.0,"4,N",15.0,"4,N",3.0,"4,N",,,,,20081228.0,",4,N",,,41.7,"4,,N,28,",273.6,"4,,,N",,,,,,,,,,,,
2317,US1ORLC0003,2008-01,44.6122,-123.9197,49.4,"TOLEDO 1 SE, OR US",20.0,"2,N",18.0,"2,N",4.0,"2,N",0.0,"2,N",20080128.0,",2,N",20080127.0,",2,N",20.0,"2,,N,28,",34.8,"2,,N,27,",362.1,",a,,N",28.0,"2,,,N",,,,,,,,,,
2318,US1ORLC0005,2008-02,44.491,-124.023,117.7,"WALDPORT 5.2 NNE, OR US",15.0,"4,N",8.0,"4,N",2.0,"4,N",0.0,"4,N",20080229.0,"+,4,N",20080207.0,",4,N",0.0,"4,,N,29,+",33.3,"4,,N,07,",114.5,"4,,,N",0.0,"4,,,N",,,,,,,,,,
2319,US1ORLC0007,2008-11,44.812152,-124.060662,32.3,"DEPOE BAY 0.2 NW, OR US",23.0,"3,N",16.0,"3,N",5.0,"3,N",0.0,"3,N",20081130.0,"+,3,N",20081112.0,",3,N",0.0,"3,,N,30,+",63.0,"3,,N,12,",290.6,"3,,,N",0.0,"3,,,N",,,,,,,,,,
2320,US1ORLC0008,2010-02,44.429525,-124.063004,1.8,"WALDPORT 0.6 N, OR US",,,,,,,,,,,,,,,,,146.5,"2,a,,N",,,,,,,,,,,,
2321,US1ORLC0009,2010-01,44.80225,-124.05915,26.2,"DEPOE BAY 0.5 S, OR US",,,,,,,,,,,,,,,,,333.2,"4,a,,N",,,,,,,,,,,,
2322,US1ORLC0010,2012-02,44.8849,-124.0345,15.5,"GLENEDEN BEACH 0.3 N, OR US",21.0,"1,N",16.0,"1,N",2.0,"1,N",,,,,20120222.0,",1,N",,,27.7,"1,,N,22,",178.9,"1,,,N",,,,,,,,,,,,
2323,US1ORLC0011,2012-03,44.4169005006552,-124.082402139902,16.5,"WALDPORT 1.0 WSW, OR US",24.0,"2,N",18.0,"2,N",6.0,"2,N",,,,,20120330.0,",2,N",,,47.5,"2,,N,30,",412.5,"2,,,N",,,,,,,,,,,,
2324,US1ORLC0012,2012-11,44.57546,-124.06752,34.1,"SOUTH BEACH 2.7 SW, OR US",28.0,",N",19.0,",N",5.0,",N",,,,,20121101.0,",,N",,,37.6,",,N,01,",289.2,",,,N",,,,,,,,,,,,
2325,US1ORLC0013,2013-02,44.677341,-124.059231,55.2,"NEWPORT 4.2 N, OR US",17.0,",N",11.0,",N",0.0,",N",,,,,20130219.0,",,N",,,14.0,",,N,19,",92.9,",,,N",,,,,,,,,,,,
2326,US1ORLC0015,2012-12,44.4166282564402,-124.04502555728,25.9,"WALDPORT 1.0 ESE, OR US",23.0,"5,N",19.0,"5,N",2.0,"5,N",,,,,20121220.0,",5,N",,,66.8,"5,,N,20,",354.0,",a,,N",,,,,,,,,,,,
2327,US1ORLC0018,2013-01,44.678132,-124.06431,47.9,"NEWPORT 4.3 N, OR US",17.0,",N",15.0,",N",2.0,",N",,,,,20130107.0,",,N",,,34.3,",,N,07,",209.6,",,,N",,,,,,,,,,,,
2328,US1ORLC0020,2012-12,44.6556761115789,-124.044331535697,15.2,"NEWPORT 2.7 N, OR US",24.0,",N",23.0,",N",3.0,",N",,,,,20121204.0,",,N",,,40.6,",,N,04,",329.7,",,,N",,,,,,,,,,,,
2329,US1ORLC0021,2013-01,44.7215706110001,-123.917168676853,43.0,"SILETZ 0.0 SW, OR US",,,,,,,,,,,,,,,,,180.5,"4,a,,N",,,,,,,,,,,,
